dayofweek,hour,age,numscreens,minigame,liked,used_premium_feature
5,21,50,14,0,0,1
4,12,17,34,0,0,1
3,19,37,12,1,1,0
6,12,21,20,1,0,0
3,19,39,7,0,0,0
6,4,34,27,0,0,0
2,17,25,9,0,0,0
3,17,31,19,0,0,0
4,1,29,19,0,0,0
0,21,30,22,0,0,0
5,1,22,7,1,0,0
6,13,50,5,0,0,0
6,12,37,19,0,0,1
6,5,28,55,0,0,0
2,13,33,40,0,0,0
1,6,20,26,1,1,0
4,8,32,27,1,0,0
5,2,23,1,0,0,0
4,14,26,59,0,0,1
1,9,54,41,1,0,0
2,6,61,26,0,0,0
5,1,28,21,0,0,0
5,0,24,31,0,0,1
6,23,23,18,0,0,0
2,14,29,40,0,0,0
3,2,28,13,0,0,0
2,19,23,18,0,0,0
5,15,18,4,1,0,0
2,3,23,28,1,0,1
6,8,30,7,0,0,0
0,17,32,25,0,1,0
4,6,28,4,0,1,0
4,16,21,11,0,0,0
2,16,40,13,0,0,0
4,20,32,16,0,1,0
2,12,44,3,0,0,0
5,20,51,10,0,0,0
6,14,33,23,1,1,1
2,21,28,36,0,0,0
6,18,23,23,0,1,0
5,6,30,17,0,0,0
2,21,26,10,0,0,1
3,17,28,1,0,1,1
6,23,27,53,0,0,0
3,22,21,27,0,0,0
1,6,25,20,0,0,0
5,7,26,35,0,0,0
0,2,26,39,0,0,0
4,14,28,7,0,0,0
6,22,50,46,0,0,0
3,6,36,7,0,0,0
4,17,30,5,0,0,0
2,2,38,38,0,0,0
3,16,19,27,0,0,0
3,0,21,19,0,0,1
3,15,27,20,0,0,0
1,23,16,9,0,0,0
0,2,40,20,0,0,0
1,0,68,11,0,0,0
2,19,22,1,0,0,0
6,0,27,18,0,0,0
1,10,27,8,0,0,0
2,21,27,40,0,0,0
1,5,40,66,0,0,0
1,16,24,1,0,0,0
4,15,21,9,0,1,0
6,21,49,25,1,0,0
2,16,26,13,0,0,0
1,1,26,18,0,0,0
6,23,26,5,1,0,0
2,2,33,88,0,0,1
4,14,33,4,0,0,1
6,6,26,53,0,0,0
2,12,36,8,0,0,0
2,11,29,19,0,0,0
6,22,23,11,0,0,0
5,2,41,12,0,0,0
5,18,20,12,0,1,0
0,1,17,106,0,0,0
4,4,29,7,0,0,0
1,18,22,7,0,1,0
6,16,24,16,0,1,0
0,3,72,1,1,1,0
6,16,50,6,0,0,0
1,15,33,3,0,0,0
1,14,47,6,0,0,0
5,12,30,11,0,0,0
2,22,33,11,0,0,0
3,23,43,8,0,0,1
6,20,29,13,0,0,0
1,1,23,23,1,0,0
3,1,28,30,0,0,1
0,5,23,80,0,0,0
1,21,41,5,0,0,0
0,1,36,11,1,0,0
1,21,27,19,0,0,1
1,22,31,13,1,1,0
6,15,36,5,0,0,1
3,21,45,5,0,0,0
0,16,23,31,0,1,0
3,13,33,9,0,0,0
1,12,23,38,0,0,0
6,4,32,26,0,0,0
0,2,47,19,0,0,0
5,5,24,127,1,0,0
3,23,35,13,0,0,0
4,1,42,17,0,0,1
3,22,39,11,0,0,0
4,1,48,10,0,0,0
0,17,59,26,0,0,0
4,0,27,45,0,1,1
5,19,19,13,0,0,0
5,2,31,4,0,1,0
0,2,33,11,0,1,0
1,3,24,10,1,1,0
6,1,47,18,0,0,0
6,19,39,9,0,0,0
1,13,39,32,0,0,0
1,3,21,31,1,0,0
6,2,51,9,0,0,0
0,21,27,7,0,0,0
5,16,31,24,0,0,1
3,19,30,13,0,0,1
1,8,22,31,0,0,0
3,10,18,30,0,0,0
1,1,45,18,0,0,1
6,3,49,16,0,1,0
5,19,43,23,0,0,0
0,3,22,32,0,1,0
0,15,23,46,0,0,0
0,15,32,19,0,1,1
3,19,24,17,0,1,0
0,23,25,5,0,0,0
1,15,27,1,0,0,1
5,10,31,32,0,1,1
1,4,17,74,0,0,0
3,9,40,25,0,0,0
6,16,21,12,0,0,0
4,16,22,5,0,0,0
6,7,38,4,0,0,0
6,13,18,17,0,1,0
4,0,32,23,0,0,0
2,1,40,14,0,0,0
3,18,27,15,0,0,0
5,15,26,8,0,0,0
5,21,20,15,0,0,0
3,0,21,17,0,0,0
6,12,20,33,0,0,0
0,22,45,14,0,0,0
4,10,34,18,1,0,1
0,22,34,20,0,0,0
6,14,62,49,0,0,0
5,1,19,5,0,0,0
4,5,24,16,0,0,0
5,12,19,4,0,0,0
0,17,17,12,0,0,0
4,6,31,38,0,0,0
0,16,39,10,0,0,1
5,11,44,36,0,0,0
3,2,36,7,0,0,0
1,22,45,40,0,0,0
1,11,25,54,0,0,0
2,18,27,17,1,0,1
3,19,26,13,0,0,0
4,2,38,58,0,0,0
2,1,68,1,0,0,0
3,16,23,34,0,0,0
4,3,31,5,0,1,0
5,3,41,16,0,0,0
6,13,25,33,0,1,1
3,21,33,34,0,0,0
4,18,30,15,0,0,0
4,20,30,11,0,0,0
6,2,18,17,0,1,0
4,19,30,2,0,0,0
0,0,28,50,0,0,0
6,13,19,11,0,1,0
6,15,20,12,0,0,0
6,20,40,26,1,0,1
2,21,20,28,0,0,0
2,22,30,24,0,0,1
1,15,23,28,0,0,0
4,21,56,18,0,1,0
6,13,30,49,1,0,0
4,21,20,27,0,0,0
2,18,26,5,0,0,0
1,19,20,23,0,0,0
6,17,31,12,0,0,0
1,15,27,9,0,0,0
2,19,34,17,0,0,1
0,15,31,15,0,1,0
6,4,39,26,0,1,1
1,12,30,35,1,0,0
4,18,24,15,1,0,0
1,4,26,23,0,1,0
0,4,34,29,0,1,0
6,2,43,40,0,0,0
6,6,36,7,0,1,0
1,21,20,20,0,0,0
6,22,26,42,0,1,0
4,21,25,11,0,0,1
3,21,28,37,0,0,0
6,8,28,37,1,1,0
2,20,47,17,0,0,0
6,21,34,16,0,0,0
2,13,38,16,0,0,0
6,17,28,22,0,0,0
2,6,38,5,0,0,0
5,12,21,46,0,0,0
6,0,44,31,0,0,0
1,5,17,18,0,0,0
6,12,31,27,0,0,1
6,4,22,72,1,0,0
2,18,42,48,0,0,0
3,9,36,3,0,1,0
1,16,20,32,0,0,0
2,22,56,12,0,0,0
5,19,18,16,0,0,0
3,15,22,6,0,0,0
3,4,21,35,1,1,0
6,21,44,14,0,0,0
5,12,26,14,0,0,0
5,18,31,8,0,0,0
2,3,55,11,0,0,0
4,22,56,16,1,1,0
2,10,21,8,0,0,0
1,14,26,14,0,0,0
4,18,28,21,0,0,1
2,9,51,8,0,1,0
3,4,39,49,0,0,0
4,16,26,12,0,1,1
3,23,23,20,0,1,0
3,18,28,23,0,0,1
3,16,26,1,0,0,0
1,19,38,28,0,0,1
6,15,21,27,1,0,0
4,21,21,46,0,0,0
5,16,38,2,0,0,0
2,14,20,11,0,0,1
2,15,17,14,0,0,0
3,11,18,12,0,0,0
5,14,22,25,0,1,1
6,11,25,2,0,1,0
4,11,41,4,0,0,0
3,14,20,33,0,0,0
2,2,35,7,0,0,0
3,12,30,17,0,0,0
2,23,35,22,0,0,0
5,0,41,17,0,0,0
1,19,19,30,0,0,0
1,3,22,7,0,0,0
5,2,25,30,0,0,1
6,3,30,32,0,0,0
5,4,36,12,0,1,0
0,21,23,5,0,0,1
3,22,38,17,1,0,0
6,4,42,21,0,0,0
5,19,36,9,0,0,0
0,12,61,17,0,1,0
4,15,40,1,0,0,0
3,2,33,35,0,0,0
2,15,25,1,0,0,0
0,14,26,11,0,0,0
4,6,24,13,1,0,0
6,1,34,57,0,0,0
0,9,27,19,0,0,0
4,13,41,16,0,1,0
6,4,27,22,0,1,0
2,4,34,1,0,0,0
5,1,22,51,0,1,0
5,2,26,30,0,1,0
6,13,18,20,0,0,0
4,5,39,20,0,1,0
6,0,29,21,0,0,0
4,14,31,26,0,0,0
6,14,50,3,0,0,0
5,16,28,11,0,0,1
6,7,35,9,0,0,0
6,1,21,28,0,0,0
4,20,33,41,1,0,0
3,20,29,20,0,0,0
2,23,57,5,0,0,0
5,0,25,48,0,1,0
4,1,29,19,0,0,0
0,17,27,4,0,0,0
2,23,30,58,0,0,1
2,0,21,31,0,0,0
0,20,19,24,0,0,0
6,22,18,137,0,0,1
4,15,28,30,0,0,0
3,4,42,32,1,1,0
4,21,28,37,0,0,1
5,4,25,23,0,0,0
2,17,20,15,1,0,0
5,9,23,45,0,0,0
3,19,21,4,0,0,0
2,23,21,28,0,1,0
1,4,31,2,0,0,1
4,18,31,72,0,0,0
3,18,19,12,0,1,0
1,21,23,2,0,0,0
0,20,45,9,0,0,0
2,2,28,8,0,1,0
6,20,37,29,0,0,1
4,21,22,17,0,0,0
6,2,26,18,0,0,0
1,3,40,20,0,0,0
4,9,30,18,0,0,0
5,22,34,3,0,1,0
4,23,41,11,0,0,0
1,8,34,15,0,0,0
4,11,28,29,1,0,1
2,21,40,25,0,0,0
0,18,40,16,0,0,0
5,11,44,2,0,0,0
4,4,28,32,0,0,0
6,14,20,46,0,0,0
4,15,18,15,0,0,0
0,1,19,14,0,0,0
5,14,27,24,0,1,0
2,21,33,4,0,0,1
1,18,35,10,0,0,0
0,1,30,28,0,0,0
0,22,33,7,1,0,0
5,17,35,2,0,0,0
1,17,22,8,0,1,0
3,23,40,23,0,0,1
4,20,31,11,0,0,0
0,15,28,14,0,0,0
1,16,40,17,0,0,0
5,13,29,17,0,0,0
3,22,29,13,1,0,0
2,21,30,9,0,0,0
5,21,18,18,0,0,0
1,17,34,18,0,0,1
0,0,21,31,0,0,0
6,6,21,17,0,0,0
5,8,25,19,0,0,0
6,15,21,13,0,0,0
1,6,29,15,0,0,0
0,17,27,19,1,0,0
3,19,27,10,0,1,0
2,4,20,32,1,0,1
6,18,47,10,0,0,0
1,1,17,10,0,0,0
3,7,24,25,1,0,1
4,0,39,26,0,1,0
6,14,22,23,0,0,1
4,2,27,25,0,0,0
1,0,23,57,0,0,0
1,20,23,29,1,0,1
5,1,26,19,0,0,1
1,7,32,17,0,0,0
1,1,22,19,0,1,0
4,11,20,5,0,1,0
2,7,26,12,0,1,0
6,4,45,38,0,0,0
0,7,20,17,0,1,1
1,1,19,12,0,0,0
6,17,19,3,0,1,0
4,10,43,16,0,0,0
6,22,20,14,0,1,0
0,19,51,13,0,0,0
5,15,44,5,0,0,1
5,19,30,14,0,0,0
5,7,25,33,0,1,0
6,15,20,5,0,0,0
1,18,48,3,0,0,1
4,13,33,5,0,0,0
0,11,22,14,0,1,0
6,21,54,7,0,0,1
6,23,40,21,0,0,0
5,11,31,68,0,1,0
2,2,27,20,0,1,0
4,0,32,19,1,0,1
3,18,38,15,0,0,1
6,19,60,20,0,0,0
5,19,19,61,0,0,0
1,19,16,6,0,0,0
0,19,39,37,0,0,1
4,14,26,19,0,0,0
3,15,24,22,0,0,0
3,14,33,16,0,1,0
2,5,46,27,0,0,1
5,15,35,18,1,0,0
4,4,33,20,0,0,1
2,22,33,48,0,1,0
5,20,23,7,0,0,0
5,5,27,2,0,0,0
6,17,24,4,0,0,0
3,19,26,15,0,1,0
3,15,31,35,1,0,0
5,12,18,10,0,1,0
6,14,20,73,0,0,0
5,22,24,41,0,0,1
3,16,36,55,0,0,0
0,16,51,7,1,0,0
0,23,41,23,0,0,0
4,19,40,6,0,0,0
6,19,57,1,0,0,0
6,3,47,4,0,0,0
3,0,21,20,0,0,0
1,14,27,42,0,0,0
1,13,36,1,0,1,0
6,21,24,52,0,1,0
3,3,32,56,0,1,0
6,12,23,34,0,0,0
3,15,33,15,0,0,1
6,13,37,25,0,0,0
1,22,22,25,0,0,0
1,16,34,10,0,1,1
6,22,18,26,0,0,0
2,20,38,9,0,0,1
1,18,32,17,0,0,1
0,15,27,22,1,0,1
0,14,34,22,0,0,0
2,19,34,11,0,0,0
1,4,42,37,0,0,0
4,22,30,25,0,0,1
6,14,23,25,0,0,0
6,19,20,4,0,0,0
4,1,22,63,1,0,1
4,8,32,14,0,0,0
0,15,29,9,0,1,0
2,23,61,15,0,0,0
0,11,21,10,0,0,0
4,17,33,8,0,0,0
6,2,32,20,1,0,0
3,8,38,23,1,0,1
5,20,25,18,0,0,0
6,23,27,16,0,0,0
5,0,33,25,0,0,0
5,18,24,13,0,0,0
4,15,37,26,1,0,0
1,4,24,59,0,0,0
2,2,30,44,0,0,0
0,14,20,32,0,0,0
5,20,28,7,0,1,0
0,15,23,17,0,0,0
3,13,36,4,0,0,0
0,4,19,10,0,0,0
4,20,23,17,0,0,0
4,0,20,28,0,0,0
1,6,25,51,0,0,0
4,14,45,13,1,0,0
0,2,26,9,0,0,0
0,10,21,26,0,1,0
0,8,22,70,0,0,0
2,6,36,44,0,0,0
6,16,24,49,1,0,1
5,0,36,10,0,0,0
4,20,18,21,0,0,0
2,21,29,2,0,0,1
3,1,21,3,1,0,0
4,1,59,30,0,0,0
5,0,24,83,0,0,0
6,1,32,16,0,0,0
6,12,37,1,0,0,1
1,19,63,24,0,0,0
4,3,25,28,1,0,1
4,7,53,15,0,0,1
0,14,25,29,0,0,0
2,5,21,33,0,0,0
0,18,43,15,0,0,0
4,14,34,18,0,0,0
2,2,53,16,1,0,1
0,21,24,14,0,1,0
1,23,29,12,0,1,0
4,20,39,25,0,0,0
0,22,18,8,0,1,0
1,0,33,14,0,1,0
0,20,36,17,0,0,0
0,17,30,7,0,0,0
3,1,23,42,0,0,0
1,4,20,14,0,0,1
0,23,33,20,0,0,0
6,20,26,17,1,0,0
6,4,18,19,0,0,0
3,19,30,10,0,0,0
6,17,48,15,0,0,0
0,19,48,33,0,0,0
4,12,40,18,0,1,1
4,15,32,23,0,1,0
1,15,42,43,1,0,0
6,16,20,5,0,1,0
6,20,58,5,0,0,0
1,3,19,32,0,1,0
4,17,32,7,0,0,0
4,0,27,4,0,0,0
5,21,44,3,0,0,0
2,14,38,18,0,0,0
1,4,25,52,0,0,0
6,7,18,64,0,0,0
5,20,43,23,0,0,0
0,21,25,16,0,1,1
2,14,29,13,0,0,1
6,5,21,25,0,0,0
3,19,19,20,0,0,0
2,2,59,13,0,0,0
6,1,41,16,0,0,0
2,11,19,1,0,1,0
1,12,33,77,0,0,0
4,0,29,20,0,1,0
5,23,24,2,0,0,0
2,2,33,26,0,0,0
1,3,28,27,0,0,0
0,2,26,33,1,0,0
6,18,34,7,0,1,0
3,0,35,5,0,0,0
2,23,28,13,0,0,1
3,19,30,32,0,0,0
1,22,18,46,1,0,1
6,1,20,3,0,1,1
5,4,25,19,0,0,0
6,10,46,12,0,0,0
3,13,26,10,0,0,1
1,12,20,29,0,0,1
6,3,35,31,0,0,0
6,12,26,23,0,0,0
3,15,32,28,0,0,1
5,19,25,12,0,1,0
4,17,50,4,1,0,0
0,8,26,24,0,0,0
2,3,23,7,0,0,0
1,17,17,22,0,0,0
2,3,26,5,0,0,0
6,17,48,2,0,1,0
0,19,33,2,1,0,0
0,5,32,3,0,0,0
1,21,22,17,0,0,0
6,15,59,13,0,1,0
0,10,28,2,0,0,0
1,4,22,38,0,1,1
5,14,24,10,0,1,0
5,4,24,17,0,0,0
6,17,27,28,0,0,0
6,22,17,20,0,0,0
5,16,33,26,0,0,0
3,6,19,42,0,0,0
5,21,45,22,0,0,0
0,18,36,12,0,0,0
4,21,27,14,0,1,0
6,2,34,15,0,0,0
5,0,30,21,1,0,1
5,21,40,18,0,0,0
0,4,33,4,0,0,0
2,1,22,13,0,0,0
4,8,23,34,0,0,1
4,16,22,49,0,0,0
1,23,43,6,0,0,0
3,16,44,25,0,0,0
4,0,33,10,0,0,1
6,16,43,26,0,0,0
3,16,47,10,0,0,0
2,23,25,40,0,0,0
3,17,23,1,0,0,0
3,9,33,5,1,0,0
6,5,40,22,0,0,0
4,4,28,68,0,0,1
5,15,22,9,0,0,0
6,18,19,47,0,1,0
4,0,33,57,0,0,0
5,22,20,42,0,0,0
5,22,25,37,1,0,0
1,19,25,32,0,0,0
2,22,22,10,0,0,0
5,18,18,5,1,0,0
3,1,22,23,0,0,0
1,14,42,16,0,0,0
3,16,27,25,0,0,0
6,16,21,1,0,0,0
5,4,41,17,0,0,0
6,23,25,8,0,0,0
3,13,41,6,0,0,0
1,18,32,7,0,0,0
4,22,29,6,0,0,0
2,12,27,16,0,0,1
3,2,24,74,0,0,0
0,13,45,4,0,0,0
0,14,24,17,0,0,0
1,0,50,15,0,0,0
4,18,36,7,0,0,0
3,0,27,49,0,0,0
1,8,31,15,1,0,0
5,14,27,32,0,0,0
0,17,17,8,0,0,0
2,14,50,13,0,0,0
2,17,29,32,0,1,0
6,3,41,46,0,0,0
3,19,37,18,0,0,0
5,23,39,9,0,0,0
0,0,56,11,0,0,0
6,1,31,13,0,0,0
4,5,29,9,0,0,0
3,18,17,26,0,0,0
1,1,42,49,0,0,0
4,22,25,18,0,1,0
4,2,26,23,0,0,0
0,0,27,16,0,1,1
4,17,32,1,0,1,0
1,21,25,42,0,0,1
0,19,30,2,0,0,0
2,15,50,3,0,0,0
3,23,18,21,0,0,1
3,2,32,15,0,0,0
1,18,46,23,0,1,0
6,5,36,2,0,0,0
2,7,29,31,0,0,0
0,20,20,22,0,0,1
4,21,36,10,1,0,0
5,20,30,57,0,0,0
0,5,22,6,0,0,0
5,4,33,31,0,0,1
6,18,25,25,1,0,0
1,23,24,29,1,0,0
4,18,30,65,1,0,0
4,17,27,14,0,0,1
1,19,29,11,0,1,1
1,2,31,7,1,0,1
4,22,27,27,0,0,0
5,17,21,40,0,0,0
1,14,33,5,0,0,0
3,21,28,33,0,0,0
5,4,41,23,0,0,0
1,2,19,29,0,0,0
3,18,40,23,0,0,0
0,4,19,15,0,1,1
3,12,34,13,1,0,1
3,20,36,3,0,0,0
1,22,25,35,0,0,1
1,17,26,21,0,0,0
6,15,26,20,0,0,0
5,16,39,50,0,0,0
0,15,46,54,0,0,0
4,18,17,39,0,0,0
1,13,36,14,0,0,0
6,7,24,23,1,0,0
5,9,38,6,0,0,0
6,12,19,45,0,1,0
0,13,38,25,1,0,0
4,13,25,4,0,0,1
6,14,23,17,0,0,0
3,3,37,25,0,0,0
1,22,27,10,0,0,0
3,23,23,3,0,0,0
4,2,17,23,0,0,0
6,14,39,12,0,0,0
1,1,22,25,0,0,0
3,23,31,29,0,0,0
4,12,33,11,0,0,0
3,23,18,37,0,0,1
4,1,19,28,0,0,0
1,0,33,27,0,0,0
3,15,32,16,0,0,0
5,23,17,2,1,0,0
6,17,52,44,0,0,0
4,20,37,26,0,0,1
5,7,38,18,0,0,0
2,14,30,20,0,0,1
3,0,30,44,0,0,0
1,18,30,25,0,0,0
2,20,31,5,1,0,1
0,10,31,1,0,0,0
5,5,18,26,0,0,0
0,2,40,27,0,0,1
2,21,32,11,0,0,0
3,22,44,12,0,0,0
2,23,19,25,0,0,0
5,0,21,54,0,0,1
1,15,44,3,0,0,0
1,0,22,16,0,0,0
2,2,33,10,0,0,0
0,23,28,8,0,0,0
3,4,27,48,0,0,0
3,2,30,21,0,1,0
5,18,23,23,0,0,0
3,11,43,16,0,1,0
3,20,53,23,0,0,0
0,1,33,27,0,0,0
6,16,25,9,0,0,0
2,5,32,10,0,0,0
4,4,42,49,0,0,0
0,13,23,27,0,0,0
2,7,24,5,1,1,0
1,12,28,35,0,0,0
4,17,20,18,0,0,0
0,18,22,51,0,0,0
4,23,25,28,0,0,0
2,18,42,44,0,0,0
4,15,21,16,0,0,0
4,13,38,64,0,0,0
5,7,33,22,0,0,0
3,11,21,11,0,0,0
1,7,26,21,1,0,0
1,3,40,26,1,0,0
2,8,26,22,0,0,0
3,4,45,12,0,0,0
2,23,21,47,0,0,1
0,17,55,22,0,0,0
5,19,28,26,0,0,0
4,12,40,8,0,1,1
6,5,32,29,0,0,0
0,14,39,29,0,0,1
1,19,20,50,0,0,0
0,6,50,19,0,0,0
1,9,18,12,0,0,0
0,20,30,17,0,0,0
5,23,47,24,0,0,0
6,19,42,4,1,0,0
5,17,28,10,0,0,0
1,19,33,13,0,1,0
6,16,21,19,0,0,0
6,23,26,19,0,0,0
0,19,23,9,0,1,0
5,20,60,9,0,1,0
6,18,19,17,0,1,0
3,22,36,18,0,0,0
2,9,55,13,0,0,0
2,23,19,21,1,1,1
0,14,24,31,0,0,0
6,3,26,36,0,0,0
3,10,52,4,0,0,0
6,0,34,34,1,0,0
3,11,32,18,0,0,1
1,9,24,15,1,0,0
3,17,51,31,0,1,0
4,11,21,19,0,0,0
6,18,46,34,0,1,0
1,14,28,18,0,0,0
4,22,34,27,0,0,1
4,23,27,16,0,0,0
5,20,28,29,1,0,0
5,15,39,16,0,0,1
6,22,34,5,0,1,0
3,14,50,44,0,0,0
1,1,45,12,1,0,0
5,1,19,10,0,0,0
1,4,53,31,1,0,0
3,18,24,30,1,0,0
0,8,24,26,1,0,0
5,16,27,21,1,0,0
1,21,37,12,0,0,0
3,22,30,57,0,0,0
2,23,42,7,0,0,0
6,15,43,17,0,0,1
0,20,24,57,0,0,0
1,17,31,32,0,0,0
5,15,26,22,1,0,0
1,17,33,20,0,0,0
1,10,27,9,0,1,0
4,18,17,20,0,0,0
1,4,39,41,0,0,0
1,9,17,20,0,0,0
4,19,24,26,0,0,0
4,23,29,9,0,0,0
1,0,18,3,0,0,0
4,20,34,23,0,0,0
6,3,53,33,0,0,0
5,22,24,8,0,0,0
3,19,39,43,0,0,0
5,23,26,13,0,0,0
1,11,28,9,0,0,0
3,3,26,21,1,0,0
6,19,29,4,0,0,0
4,10,24,54,0,0,0
6,22,28,49,1,0,0
5,16,46,22,0,1,1
6,22,41,19,0,0,0
6,9,44,3,0,0,0
0,4,37,51,1,0,1
4,11,57,4,0,0,0
0,22,23,21,0,0,0
3,6,28,14,0,0,0
4,15,40,29,0,0,0
2,23,23,39,0,1,0
1,10,40,14,0,0,0
4,14,32,25,1,0,1
2,23,26,8,0,1,0
4,20,59,1,0,0,0
0,2,21,12,0,0,0
3,21,27,13,0,0,0
1,6,50,31,0,0,0
6,12,18,27,0,1,0
3,6,18,14,0,0,0
2,12,30,18,0,0,0
6,19,46,11,1,0,0
6,16,55,12,0,0,1
6,20,37,25,0,0,0
6,23,42,13,0,0,0
0,20,34,9,0,0,0
0,17,39,13,1,0,1
1,15,21,15,1,0,1
6,0,23,29,0,0,0
4,20,26,34,0,1,1
4,22,24,16,0,0,0
5,4,32,3,1,1,0
0,18,35,15,0,0,1
1,12,25,8,0,0,0
0,4,31,20,1,0,0
0,22,27,26,0,0,0
0,6,40,3,0,0,0
4,20,31,10,1,0,0
1,20,32,32,0,0,1
3,8,22,1,0,0,0
4,20,34,69,0,0,1
6,21,49,13,0,0,0
5,21,37,16,1,1,1
4,6,23,38,0,0,1
3,8,24,12,0,0,0
0,13,46,12,0,0,0
3,18,24,14,0,0,1
3,11,56,13,0,0,0
0,16,28,32,0,0,1
6,15,32,24,0,0,1
4,15,27,18,0,0,0
0,15,24,38,0,1,0
6,17,53,7,0,0,0
2,21,49,13,0,0,0
2,22,31,33,0,0,0
5,18,34,19,1,0,0
3,18,25,42,0,0,1
3,11,27,23,0,0,0
4,18,43,46,0,0,0
6,17,20,39,0,1,0
6,18,26,18,0,1,0
1,18,21,12,0,0,0
6,20,17,6,0,0,0
2,23,49,10,0,0,0
4,2,38,20,0,0,0
6,18,32,20,0,0,0
5,17,24,30,0,1,0
0,8,37,23,0,0,0
4,23,21,31,0,1,0
0,14,43,12,1,0,0
3,2,19,8,0,1,0
2,14,19,17,1,0,0
4,22,36,24,0,0,0
1,17,29,17,0,0,0
3,18,24,8,1,1,0
1,22,35,31,0,0,0
2,22,68,18,0,1,0
6,2,24,30,0,0,0
4,21,41,42,0,1,0
3,13,49,20,0,0,0
3,12,24,18,0,1,0
6,15,28,29,0,1,0
1,8,23,40,0,0,0
0,7,49,40,0,0,0
0,2,25,11,0,0,0
6,11,37,16,0,0,0
4,15,36,3,0,1,0
1,22,27,14,0,0,0
2,10,29,16,0,1,0
5,8,37,28,0,0,0
1,9,37,19,0,1,0
0,22,19,13,0,0,0
4,6,30,13,0,0,0
4,11,23,30,0,0,0
1,8,23,9,0,0,0
3,0,33,26,0,0,0
0,18,29,20,0,0,1
4,20,22,23,1,0,1
5,14,41,26,0,1,0
6,16,43,9,0,0,1
4,21,32,5,0,0,0
6,18,29,16,0,0,0
3,19,43,7,0,0,0
2,20,21,15,0,0,0
0,16,59,17,0,0,0
1,6,25,30,0,0,0
4,1,20,28,0,0,0
4,23,41,9,0,0,0
4,19,62,8,0,0,0
0,3,24,30,0,0,1
5,23,45,2,0,1,1
5,20,30,8,0,0,0
2,2,19,23,0,0,1
2,17,55,8,0,0,0
3,13,20,17,0,0,1
6,22,17,29,0,0,0
1,5,21,26,0,0,1
5,8,35,16,0,0,0
0,17,25,14,0,0,0
5,13,28,17,0,0,0
4,18,36,13,0,0,0
6,17,23,13,0,1,0
4,0,26,29,0,0,0
0,8,18,46,0,0,0
0,22,36,22,1,0,0
0,23,23,13,0,0,1
1,23,24,32,0,0,0
6,22,32,10,0,1,0
3,22,36,40,0,0,0
5,2,35,24,0,1,0
5,14,34,22,0,0,0
0,3,27,34,0,0,0
5,14,21,21,0,0,0
6,18,49,8,0,0,0
0,18,47,24,1,1,0
6,20,50,12,0,0,0
3,9,36,6,0,0,0
5,14,24,17,0,0,0
0,2,24,17,0,1,1
5,7,34,6,0,0,0
6,19,27,4,0,1,0
4,19,36,27,1,0,0
1,4,25,52,0,0,0
0,5,22,18,0,0,0
5,5,19,41,0,0,0
2,19,33,5,1,0,0
6,1,21,21,0,0,0
3,0,20,24,0,0,0
0,23,40,5,0,0,0
5,22,32,62,0,0,1
6,15,20,37,0,0,1
2,12,38,51,0,0,1
4,16,21,23,0,0,0
1,15,25,32,0,0,0
2,2,26,10,0,0,0
2,22,26,5,0,1,0
5,1,21,56,0,0,0
6,20,29,11,0,1,0
2,19,22,9,0,0,0
5,2,41,10,0,0,0
4,11,50,10,0,0,0
1,2,24,6,0,0,0
0,3,43,16,0,0,0
6,23,19,32,0,0,0
3,16,16,12,0,0,0
1,0,31,11,0,1,0
1,2,17,36,0,1,0
0,20,23,49,0,0,0
2,17,30,20,0,0,0
5,2,23,5,1,0,0
4,15,28,3,0,0,0
1,21,45,20,0,1,0
4,0,27,14,0,0,0
6,11,28,30,0,0,0
6,16,38,18,0,0,0
4,2,45,12,0,0,0
0,21,57,12,0,0,1
3,14,55,25,0,1,0
4,18,35,28,0,0,0
1,12,23,11,0,0,0
5,1,23,6,0,0,0
0,23,23,6,0,0,0
0,2,39,16,0,0,0
4,1,28,27,0,0,0
5,18,47,1,0,0,0
2,5,19,37,0,0,0
0,19,25,10,0,1,0
4,11,36,3,0,0,0
2,14,44,1,0,0,1
5,5,43,12,0,0,0
0,6,38,28,0,0,0
1,14,42,51,1,0,0
5,11,50,21,0,0,0
5,2,37,18,0,0,0
6,13,21,22,0,0,0
5,2,23,53,0,0,0
4,13,26,3,0,0,0
0,15,27,1,0,0,0
0,21,29,12,0,0,0
1,22,51,6,0,0,0
6,4,42,3,1,0,0
6,21,23,24,0,0,0
2,21,24,41,0,0,1
0,18,22,20,0,1,0
6,9,22,12,0,0,0
1,5,50,31,0,0,0
1,22,25,50,1,0,0
1,18,51,14,0,0,0
5,22,49,45,0,0,0
6,2,25,24,0,0,1
6,17,26,3,0,0,0
4,2,20,51,0,0,0
4,0,29,11,0,0,0
3,14,34,52,0,0,0
5,21,49,38,0,0,0
2,18,22,8,0,0,0
1,3,26,16,0,0,0
5,3,53,13,0,0,0
3,16,34,35,1,0,1
4,2,19,20,0,0,0
3,9,24,44,0,0,0
0,23,23,19,0,0,0
6,7,22,21,0,0,1
6,1,31,59,0,0,1
5,10,29,17,0,0,0
3,12,49,7,1,0,0
6,0,39,29,0,0,0
1,5,18,4,0,0,0
4,16,45,20,0,0,1
5,0,30,15,1,1,1
4,15,23,50,0,1,0
3,2,45,23,0,0,0
3,5,30,7,0,0,0
